,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,name,id,player_team,avg_total_points,last3_total_points,avg_ict_index,last3_ict_index,avg_threat,last3_threat,avg_creativity,last3_creativity,avg_influence,last3_influence,avg_minutes,last3_minutes,avg_assists,last3_assists,avg_bonus,last3_bonus,avg_clean_sheets,last3_clean_sheets,avg_goals_scored,last3_goals_scored,avg_goals_conceded,last3_goals_conceded,avg_own_goals,last3_own_goals,avg_penalties_missed,last3_penalties_missed,avg_penalties_saved,last3_penalties_saved,avg_saves,last3_saves,avg_red_cards,last3_red_cards,avg_yellow_cards,last3_yellow_cards,player_team_round,opponent_team_round,team_avg_xpts,team_last3_xpts,opp_avg_xpts,opp_last3_xpts
0,0,0,-3,0,0.3,78,7,2,0,3.4,1.2,2020-09-14T19:15:00Z,45,5,0,0,0,0,1,0,32205,3,1,32.0,1,0,0,0,55,True,0,Aaron Connolly,78,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,0,2,27,1,11.3,78,16,0,1,6.9,34.8,2020-09-20T13:00:00Z,89,14,0,0,0,0,2,0,35030,3,0,23.0,8,-1161,5332,6493,55,False,0,Aaron Connolly,78,3,1.0,1.0,3.4,3.4,32.0,32.0,0.3,0.3,1.2,1.2,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.4766,1.4766,2.0522,1.4766
2,0,0,2,0,12.1,78,19,2,0,1.9,0.0,2020-09-26T11:30:00Z,73,13,0,0,0,0,3,0,55356,3,2,8.0,2,13526,26823,13297,55,True,0,Aaron Connolly,78,3,4.5,4.5,5.15,5.15,27.5,27.5,5.800000000000001,5.800000000000001,18.0,18.0,67.0,67.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.99375,1.99375,0.7463000000000001,1.99375
3,0,0,7,0,0.3,78,32,3,0,0.7,3.0,2020-10-03T14:00:00Z,65,7,0,0,0,0,4,0,55125,2,4,4.0,2,-1311,10399,11710,55,False,0,Aaron Connolly,78,3,3.6666666666666665,3.6666666666666665,4.066666666666667,4.066666666666667,21.0,21.0,7.900000000000001,7.900000000000001,12.0,12.0,69.0,69.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2.1088666666666667,2.1088666666666667,2.4783666666666666,2.1088666666666667
4,1,0,13,0,10.3,78,40,0,0,3.0,17.2,2020-10-18T13:00:00Z,12,6,0,0,0,0,5,0,46774,1,1,2.0,4,-8992,5860,14852,55,False,0,Aaron Connolly,78,3,3.25,4.0,3.225,3.1666666666666665,16.75,11.666666666666666,6.000000000000001,7.900000000000001,9.75,12.6,68.0,75.66666666666667,0.0,0.0,0.5,0.6666666666666666,0.25,0.3333333333333333,0.25,0.3333333333333333,1.75,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,1.7143,1.7935333333333332,0.9318249999999999,1.7143
5,0,0,0,0,0.0,78,51,0,0,0.0,0.0,2020-10-26T17:30:00Z,0,18,0,0,0,0,6,0,50818,1,1,0.0,0,2053,9519,7466,55,True,0,Aaron Connolly,78,3,3.4,2.6666666666666665,3.18,1.8666666666666665,13.8,4.666666666666667,6.860000000000001,7.566666666666666,11.24,6.733333333333334,56.8,50.0,0.2,0.3333333333333333,0.4,0.0,0.2,0.0,0.2,0.0,1.4,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,1.6766999999999999,1.465333333333333,1.89252,1.6766999999999999
6,0,0,0,0,0.0,78,67,0,0,0.0,0.0,2020-11-01T19:15:00Z,0,17,0,0,0,0,7,0,43547,1,2,0.0,0,-7045,1470,8515,55,False,0,Aaron Connolly,78,3,2.8333333333333335,2.0,2.65,1.2333333333333332,11.5,2.0,5.716666666666668,3.533333333333333,9.366666666666667,6.733333333333334,47.333333333333336,25.666666666666668,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,1.1666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,1.6603,1.2117333333333329,1.5032166666666666,1.6603
7,0,0,3,0,0.0,78,70,0,0,0.0,0.2,2020-11-06T17:30:00Z,4,4,0,0,0,0,8,0,39808,0,0,0.0,1,-4140,2117,6257,54,True,0,Aaron Connolly,78,3,2.4285714285714284,1.3333333333333333,2.2714285714285714,1.0,9.857142857142858,0.6666666666666666,4.9,3.433333333333333,8.028571428571428,5.733333333333334,40.57142857142857,4.0,0.14285714285714285,0.3333333333333333,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,1.4505714285714286,1.0989333333333329,1.1081666666666667,1.4505714285714286
8,0,0,0,0,0.0,78,79,0,0,0.0,0.0,2020-11-21T15:00:00Z,0,2,0,0,0,0,9,0,33468,2,1,0.0,0,-6056,967,7023,54,False,0,Aaron Connolly,78,3,2.25,0.3333333333333333,1.9875,0.0,8.625,0.0,4.2875000000000005,0.0,7.050000000000001,0.06666666666666761,36.0,1.3333333333333333,0.125,0.0,0.25,0.0,0.125,0.0,0.125,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7,1.5671125,1.3844666666666663,1.7750857142857142,1.5671125
9,0,0,0,0,12.0,78,90,1,0,4.0,0.0,2020-11-28T12:30:00Z,62,11,0,0,0,0,10,0,31760,1,1,29.0,2,-2355,591,2946,53,True,0,Aaron Connolly,78,3,2.0,0.3333333333333333,1.7666666666666666,0.0,7.666666666666667,0.0,3.811111111111112,0.0,6.2666666666666675,0.06666666666666761,32.0,1.3333333333333333,0.1111111111111111,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9,1.5163777777777776,1.228533333333333,2.065011111111111,1.5163777777777776
10,0,0,0,0,1.1,78,100,1,0,3.8,1.4,2020-12-07T20:00:00Z,63,16,0,0,0,0,11,0,35089,2,1,35.0,2,2280,4597,2317,53,True,0,Aaron Connolly,78,3,2.0,1.0,1.9899999999999998,1.3333333333333333,9.8,9.666666666666666,4.630000000000001,3.9999999999999996,5.640000000000001,0.06666666666666761,35.0,22.0,0.1,0.0,0.2,0.0,0.1,0.0,0.1,0.0,0.8,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,1.64772,2.1077333333333335,1.00056,1.64772
11,0,0,3,0,0.0,78,114,0,0,0.2,2.0,2020-12-13T19:15:00Z,28,9,0,0,0,0,12,0,34652,0,3,0.0,1,-72,2757,2829,53,False,0,Aaron Connolly,78,3,2.0,1.3333333333333333,2.1545454545454543,2.6,12.090909090909092,21.333333333333332,4.3090909090909095,4.366666666666666,5.254545454545455,0.4666666666666676,37.54545454545455,41.666666666666664,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.8181818181818182,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11,1.6721636363636363,1.9523000000000004,1.3407636363636366,1.6721636363636363
0,0,0,11,0,11.2,435,6,2,0,2.2,10.4,2020-09-12T19:00:00Z,90,14,0,0,0,0,1,0,70232,2,0,0.0,1,0,0,0,50,True,0,Aaron Cresswell,435,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,0,0,17,0,35.0,435,9,2,0,6.2,27.0,2020-09-19T19:00:00Z,90,1,0,0,0,0,2,0,62831,1,2,0.0,1,-12662,1523,14185,50,False,0,Aaron Cresswell,435,19,1.0,1.0,2.2,2.2,0.0,0.0,11.2,11.2,10.4,10.4,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0568,0.0568,2.8937,0.0568
2,0,1,32,1,52.5,435,28,0,0,8.8,35.8,2020-09-27T18:00:00Z,90,20,0,0,0,0,3,0,58281,0,4,0.0,7,-7282,2292,9574,49,True,0,Aaron Cresswell,435,19,1.0,1.0,4.2,4.2,0.0,0.0,23.1,23.1,18.7,18.7,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.030250000000000003,0.030250000000000003,1.3218,0.030250000000000003
3,2,3,57,1,52.5,435,34,0,0,10.5,52.8,2020-10-04T11:00:00Z,90,9,0,0,0,0,4,0,61303,3,0,0.0,15,77,5241,5164,49,False,0,Aaron Cresswell,435,19,3.0,3.0,5.733333333333334,5.733333333333334,0.0,0.0,32.9,32.9,24.399999999999995,24.399999999999995,90.0,90.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.15540000000000004,0.15540000000000004,0.8620333333333333,0.15540000000000004
4,1,1,27,0,34.0,435,47,3,0,6.8,32.6,2020-10-18T15:30:00Z,90,17,0,0,0,0,5,0,255018,3,3,1.0,5,148325,175436,27111,49,False,0,Aaron Cresswell,435,19,6.0,7.666666666666667,6.925000000000001,8.500000000000002,0.0,0.0,37.8,46.666666666666664,31.499999999999996,38.533333333333324,90.0,90.0,0.5,0.6666666666666666,1.0,1.3333333333333333,0.5,0.6666666666666666,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0.24660000000000004,0.30986666666666673,1.59585,0.24660000000000004
5,0,0,14,0,14.8,435,57,1,0,2.4,9.4,2020-10-24T11:30:00Z,90,12,0,0,0,0,6,0,409738,1,1,0.0,2,144609,167136,22527,50,True,0,Aaron Cresswell,435,19,5.8,9.0,6.9,8.700000000000001,0.2,0.3333333333333333,37.04,46.333333333333336,31.72,40.4,90.0,90.0,0.6,1.0,1.0,1.6666666666666667,0.4,0.6666666666666666,0.0,0.0,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0.39570000000000005,0.6393333333333334,1.339675,0.39570000000000005
6,0,0,11,0,0.5,435,63,2,0,2.4,23.4,2020-10-31T17:30:00Z,90,11,0,0,0,0,7,0,495472,1,2,0.0,1,79483,102254,22771,50,False,0,Aaron Cresswell,435,19,5.166666666666667,7.333333333333333,6.1499999999999995,6.566666666666667,0.16666666666666666,0.3333333333333333,33.333333333333336,33.76666666666667,28.0,31.599999999999998,90.0,90.0,0.5,1.0,0.8333333333333334,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,0.48665,0.8179,2.1126166666666664,0.48665
7,0,0,28,1,64.7,435,78,0,0,9.8,25.0,2020-11-07T20:00:00Z,90,8,0,0,0,0,8,0,591798,0,1,8.0,6,86430,129763,43333,51,True,0,Aaron Cresswell,435,19,4.571428571428571,2.6666666666666665,5.614285714285714,3.866666666666667,0.14285714285714285,0.3333333333333333,28.642857142857142,16.433333333333337,27.342857142857145,21.799999999999997,90.0,90.0,0.42857142857142855,0.3333333333333333,0.7142857142857143,0.3333333333333333,0.2857142857142857,0.0,0.0,0.0,1.4285714285714286,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,0.4823,0.7965666666666666,0.9981428571428571,0.4823
8,0,1,29,1,20.5,435,86,0,0,4.0,19.4,2020-11-22T14:00:00Z,90,15,0,0,0,0,9,0,701664,1,0,0.0,7,91007,124019,33012,51,False,0,Aaron Cresswell,435,19,4.75,3.0,6.137499999999999,4.866666666666667,1.125,2.6666666666666665,33.15,26.66666666666667,27.05,19.266666666666662,90.0,90.0,0.375,0.0,0.625,0.0,0.375,0.3333333333333333,0.0,0.0,1.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,0.4943875,0.6588666666666667,0.7974,0.4943875
9,0,0,8,0,4.3,435,98,1,0,1.9,14.6,2020-11-30T20:00:00Z,90,2,0,0,0,0,10,0,799406,1,2,0.0,2,105082,125744,20662,52,True,0,Aaron Cresswell,435,19,5.0,4.666666666666667,5.8999999999999995,5.400000000000001,1.0,2.6666666666666665,31.744444444444444,28.566666666666674,26.200000000000003,22.599999999999994,90.0,90.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.0,0.0,1.1111111111111112,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,8,0.45765555555555554,0.39966666666666667,1.7551625,0.45765555555555554
10,0,0,15,0,30.8,435,108,3,0,5.2,14.4,2020-12-05T17:30:00Z,90,13,0,0,0,0,11,0,826057,3,1,7.0,1,33441,72092,38651,52,True,0,Aaron Cresswell,435,19,4.7,5.0,5.499999999999999,5.233333333333333,0.9,2.6666666666666665,29.0,29.83333333333334,25.04,19.66666666666666,90.0,90.0,0.3,0.0,0.6,0.3333333333333333,0.4,0.6666666666666666,0.0,0.0,1.1,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,0.45965,0.40680000000000005,1.5420777777777779,0.45965
11,1,0,24,0,29.3,435,113,1,0,6.3,33.2,2020-12-11T20:00:00Z,90,10,0,0,0,0,12,0,828738,2,1,0.0,5,-4686,39220,43906,52,False,0,Aaron Cresswell,435,19,4.363636363636363,3.3333333333333335,5.472727272727273,3.7000000000000006,1.4545454545454546,2.3333333333333335,29.163636363636364,18.533333333333335,24.072727272727274,16.133333333333326,90.0,90.0,0.2727272727272727,0.0,0.5454545454545454,0.3333333333333333,0.36363636363636365,0.3333333333333333,0.0,0.0,1.2727272727272727,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11,0.46604545454545454,0.39046666666666674,1.5923272727272726,0.46604545454545454
0,0,0,0,0,0.0,60,7,0,0,0.0,0.0,2020-09-14T19:15:00Z,0,5,0,0,0,0,1,0,2010,3,1,0.0,0,0,0,0,50,True,0,Aaron Mooy,60,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,0,0,0,0,0.0,60,16,0,0,0.0,0.0,2020-09-20T13:00:00Z,0,14,0,0,0,0,2,0,1495,3,0,0.0,0,-545,44,589,50,False,0,Aaron Mooy,60,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.4766,1.4766,2.0522,1.4766
2,0,0,0,0,0.0,60,19,0,0,0.0,0.0,2020-09-26T11:30:00Z,0,13,0,0,0,0,3,0,1253,3,2,0.0,0,-282,9666,9948,50,True,0,Aaron Mooy,60,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.99375,1.99375,0.7463000000000001,1.99375
3,0,0,0,0,0.0,60,32,0,0,0.0,0.0,2020-10-03T14:00:00Z,0,7,0,0,0,0,4,0,1121,2,4,0.0,0,-147,30,177,50,False,0,Aaron Mooy,60,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2.1088666666666667,2.1088666666666667,2.4783666666666666,2.1088666666666667
4,0,0,0,0,0.0,60,40,0,0,0.0,0.0,2020-10-18T13:00:00Z,0,6,0,0,0,0,5,0,1059,1,1,0.0,0,-66,62,128,50,False,0,Aaron Mooy,60,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,1.7143,1.7935333333333332,0.9318249999999999,1.7143
5,0,0,0,0,0.0,60,51,0,0,0.0,0.0,2020-10-26T17:30:00Z,0,18,0,0,0,0,6,0,1008,1,1,0.0,0,-62,15,77,50,True,0,Aaron Mooy,60,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,1.6766999999999999,1.465333333333333,1.89252,1.6766999999999999
6,0,0,0,0,0.0,60,67,0,0,0.0,0.0,2020-11-01T19:15:00Z,0,17,0,0,0,0,7,0,976,1,2,0.0,0,-39,11,50,50,False,0,Aaron Mooy,60,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,1.6603,1.2117333333333329,1.5032166666666666,1.6603
7,0,0,0,0,0.0,60,70,0,0,0.0,0.0,2020-11-06T17:30:00Z,0,4,0,0,0,0,8,0,948,0,0,0.0,0,-28,6,34,50,True,0,Aaron Mooy,60,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,1.4505714285714286,1.0989333333333329,1.1081666666666667,1.4505714285714286
8,0,0,0,0,0.0,60,79,0,0,0.0,0.0,2020-11-21T15:00:00Z,0,2,0,0,0,0,9,0,956,2,1,0.0,0,4,40,36,50,False,0,Aaron Mooy,60,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7,1.5671125,1.3844666666666663,1.7750857142857142,1.5671125
9,0,0,0,0,0.0,60,90,0,0,0.0,0.0,2020-11-28T12:30:00Z,0,11,0,0,0,0,10,0,977,1,1,0.0,0,16,61,45,50,True,0,Aaron Mooy,60,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9,1.5163777777777776,1.228533333333333,2.065011111111111,1.5163777777777776
10,0,0,0,0,0.0,60,100,0,0,0.0,0.0,2020-12-07T20:00:00Z,0,16,0,0,0,0,11,0,923,2,1,0.0,0,-53,12,65,50,True,0,Aaron Mooy,60,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,1.64772,2.1077333333333335,1.00056,1.64772
11,0,0,0,0,0.0,60,114,0,0,0.0,0.0,2020-12-13T19:15:00Z,0,9,0,0,0,0,12,0,916,0,3,0.0,0,-10,21,31,50,False,0,Aaron Mooy,60,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11,1.6721636363636363,1.9523000000000004,1.3407636363636366,1.6721636363636363
0,0,0,12,0,0.0,483,8,2,0,1.8,18.2,2020-09-14T17:00:00Z,90,20,0,0,0,0,1,2,462939,2,0,0.0,1,0,0,0,50,True,0,Aaron Ramsdale,483,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,0,0,10,0,0.0,483,10,1,0,1.1,11.2,2020-09-21T17:00:00Z,90,2,0,0,0,0,2,1,440147,0,1,0.0,2,-41600,15075,56675,50,False,0,Aaron Ramsdale,483,15,1.0,1.0,1.8,1.8,0.0,0.0,0.0,0.0,18.2,18.2,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1,0,0.4405,0.4405,0.0,0.4405
2,0,0,26,0,10.0,483,25,1,0,5.2,42.0,2020-09-27T11:00:00Z,90,10,0,0,0,0,3,7,377916,1,0,0.0,4,-66442,9045,75487,50,True,0,Aaron Ramsdale,483,15,1.5,1.5,1.4500000000000002,1.4500000000000002,0.0,0.0,0.0,0.0,14.7,14.7,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,2,2,1.339,1.339,1.9293,1.339
3,0,0,13,0,0.0,483,29,2,0,2.1,18.6,2020-10-04T13:00:00Z,90,1,0,0,0,0,4,3,335363,1,2,2.0,2,-45840,3387,49227,50,False,0,Aaron Ramsdale,483,15,2.3333333333333335,2.3333333333333335,2.7000000000000006,2.7000000000000006,0.0,0.0,3.3333333333333335,3.3333333333333335,23.8,23.8,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,0.0,3,3,1.1550666666666667,1.1550666666666667,1.3688,1.1550666666666667
4,0,0,18,0,0.0,483,46,1,0,2.8,27.8,2020-10-18T11:00:00Z,90,8,0,0,0,0,5,5,320507,1,1,0.0,3,-26830,21356,48186,50,True,0,Aaron Ramsdale,483,15,2.25,2.6666666666666665,2.5500000000000003,2.8000000000000003,0.5,0.6666666666666666,2.5,3.3333333333333335,22.5,23.933333333333334,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.25,3.6666666666666665,0.0,0.0,0.0,0.0,4,4,1.0307,1.2274333333333332,0.8176000000000001,1.0307
5,0,0,14,0,0.0,483,54,2,0,2.2,21.8,2020-10-24T19:00:00Z,90,11,0,0,0,0,6,3,266742,1,2,0.0,2,-47258,2333,49591,49,False,0,Aaron Ramsdale,483,15,2.4,3.0,2.6,3.3666666666666667,0.4,0.6666666666666666,2.0,3.3333333333333335,23.56,29.466666666666665,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.0,0.0,0.0,0.0,0.0,5,5,1.02302,0.8123666666666667,2.1020399999999997,1.02302
6,0,0,24,0,0.0,483,66,1,0,4.4,44.0,2020-10-31T12:30:00Z,90,12,0,0,0,0,7,7,244340,1,0,0.0,4,-24585,1547,26132,49,True,0,Aaron Ramsdale,483,15,2.3333333333333335,2.3333333333333335,2.533333333333333,2.3666666666666667,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.0,23.266666666666666,22.73333333333333,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.6666666666666665,0.0,0.0,0.0,0.0,6,5,0.9086,0.6621333333333334,1.45902,0.9086
7,0,0,17,0,0.0,483,71,4,0,3.1,30.8,2020-11-07T17:30:00Z,90,5,0,0,0,0,8,6,232343,1,4,0.0,2,-12557,1946,14503,49,False,0,Aaron Ramsdale,483,15,2.5714285714285716,3.0,2.8000000000000003,3.1333333333333333,0.2857142857142857,0.0,1.4285714285714286,0.0,26.228571428571428,31.2,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,7,7,0.8539285714285715,0.6182333333333333,1.6656285714285715,0.8539285714285715
8,0,0,12,0,0.0,483,86,1,0,1.8,18.2,2020-11-22T14:00:00Z,90,19,0,0,0,0,9,2,216545,1,0,0.0,2,-16255,2690,18945,48,True,0,Aaron Ramsdale,483,15,2.5,2.6666666666666665,2.8375000000000004,3.233333333333333,0.25,0.0,1.25,0.0,26.8,32.199999999999996,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,4.25,5.333333333333333,0.0,0.0,0.0,0.0,8,8,0.7974,0.4213666666666666,0.4943875,0.7974
